|dates|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Newaygo_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Newaygo_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
