|dates|Boone_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Boone_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Boone_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Boone_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Boone_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Boone_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Boone_Indiana_UnitedStates.TotalPopulation.data|Boone_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|67843.0|0
