|dates|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Nolan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Nolan_Texas_UnitedStates.TotalPopulation.data|Nolan_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14714.0|0
