|dates|Panola_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Panola_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Panola_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Panola_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Panola_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Panola_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Panola_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Panola_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
