|dates|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Haskell_Texas_UnitedStates.TotalPopulation.data|Haskell_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5658.0|0
