|dates|Lake_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Lake_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Lake_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Lake_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Lake_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Lake_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Lake_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Lake_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-24|5023.0|0|260.5|0|4.930443834579351|0|5283.5|0
0|2020-01-25|5023.0|0|260.5|0|4.930443834579351|0|5283.5|0
0|2020-01-26|5023.0|0|260.5|0|4.930443834579351|0|5283.5|0
0|2020-01-27|5023.0|0|260.5|0|4.930443834579351|0|5283.5|0
0|2020-01-28|5023.0|0|260.5|0|4.930443834579351|0|5283.5|0
0|2020-01-29|5023.0|0|260.5|0|4.930443834579351|0|5283.5|0
0|2020-01-30|5023.0|0|260.5|0|4.930443834579351|0|5283.5|0
0|2020-01-31|5023.0|0|260.5|0|4.930443834579351|0|5283.5|0
0|2020-02-01|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-02|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-03|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-04|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-05|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-06|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-07|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-08|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-09|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-10|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-11|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-12|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-13|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-14|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-15|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-16|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-17|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-18|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-19|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-20|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-21|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-22|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-23|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-24|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-25|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-26|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-27|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-28|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-02-29|5084.5|0|226.0|0|4.255719800395443|0|5310.5|0
0|2020-03-01|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-02|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-03|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-04|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-05|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-06|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-07|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-08|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-09|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-10|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-11|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-12|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-13|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-14|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-15|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-16|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-17|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-18|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-19|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-20|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-21|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-22|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-23|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-24|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-25|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-26|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-27|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-28|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-29|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-30|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-03-31|5054.0|0|242.5|0|4.57849523270084|0|5296.5|0
0|2020-04-01|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-02|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-03|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-04|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-05|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-06|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-07|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-08|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-09|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-10|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-11|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-12|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-13|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-14|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-15|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-16|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-17|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-18|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-19|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-20|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-21|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-22|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-23|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-24|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-25|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-26|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-27|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-28|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-29|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-04-30|4662.0|0|534.5|0|10.285769267776388|0|5196.5|0
0|2020-05-01|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-02|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-03|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-04|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-05|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-06|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-07|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-08|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-09|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-10|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-11|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-12|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-13|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-14|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-15|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-16|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-17|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-18|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-19|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-20|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-21|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-22|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-23|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-24|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-25|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-26|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-27|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-28|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-29|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-30|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-05-31|4390.0|0|802.0|0|15.446841294298922|0|5192.0|0
0|2020-06-01|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-02|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-03|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-04|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-05|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-06|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-07|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-08|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-09|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-10|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-11|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-12|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-13|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-14|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-15|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-16|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-17|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-18|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-19|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-20|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-21|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-22|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-23|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-24|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-25|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-26|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-27|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-28|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-29|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-06-30|4873.0|0|637.0|0|11.560798548094374|0|5510.0|0
0|2020-07-01|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-02|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-03|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-04|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-05|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-06|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-07|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-08|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-09|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-10|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-11|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-12|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-13|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-14|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-15|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-16|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-17|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-18|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-19|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-20|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-21|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-22|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-23|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-24|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-25|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-26|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-27|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-28|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-29|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-30|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-07-31|5060.0|0|531.0|0|9.497406546235021|0|5591.0|0
0|2020-08-01|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-02|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-03|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-04|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-05|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-06|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-07|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-08|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-09|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-10|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-11|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-12|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-13|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-14|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-15|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-16|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-17|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-18|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-19|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-20|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-21|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-22|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-23|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-24|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-25|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-26|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-27|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-28|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-29|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-30|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-08-31|5242.0|0|317.0|0|5.702464472027343|0|5559.0|0
0|2020-09-01|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-02|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-03|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-04|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-05|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-06|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-07|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-08|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-09|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-10|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-11|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-12|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-13|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-14|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-15|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-16|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-17|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-18|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-19|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-20|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-21|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-22|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-23|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-24|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-25|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-26|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-27|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-28|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-29|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-09-30|5129.0|0|250.0|0|4.647704034207102|0|5379.0|0
0|2020-10-01|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-02|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-03|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-04|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-05|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-06|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-07|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-08|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-09|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-10|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-11|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-12|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-13|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-14|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-15|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-16|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-17|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-18|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-19|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-20|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-21|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-22|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-23|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-24|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-25|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-26|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-27|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-28|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-29|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-30|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-10-31|4967.0|0|206.0|0|3.9822153489271215|0|5173.0|0
0|2020-11-01|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-02|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-03|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-04|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-05|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-06|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-07|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-08|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-09|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-10|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-11|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-12|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-13|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-14|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-15|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-16|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-17|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-18|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-19|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-20|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-21|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-22|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-23|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-24|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-25|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-26|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-27|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-28|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-29|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-11-30|4789.0|0|236.0|0|4.696517412935323|0|5025.0|0
0|2020-12-01|4739.0|0|319.0|0|6.306840648477659|0|5058.0|0
0|2020-12-02|4739.0|0|319.0|0|6.306840648477659|0|5058.0|0
0|2020-12-03|4739.0|0|319.0|0|6.306840648477659|0|5058.0|0
0|2020-12-04|4739.0|0|319.0|0|6.306840648477659|0|5058.0|0
0|2020-12-05|4739.0|0|319.0|0|6.306840648477659|0|5058.0|0
0|2020-12-06|4739.0|0|319.0|0|6.306840648477659|0|5058.0|0
0|2020-12-07|4739.0|0|319.0|0|6.306840648477659|0|5058.0|0
0|2020-12-08|4739.0|0|319.0|0|6.306840648477659|0|5058.0|0
0|2020-12-09|4739.0|0|319.0|0|6.306840648477659|0|5058.0|0
