|dates|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Snohomish_Washington_UnitedStates.TotalPopulation.data|Snohomish_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|822083.0|0
