|dates|Upton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Upton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Upton_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Upton_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Upton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Upton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Upton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Upton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
