|dates|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bossier_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Bossier_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
