|dates|Coke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coke_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Coke_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Coke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coke_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
