|dates|Duval_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Duval_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Duval_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Duval_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Duval_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Duval_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Duval_Texas_UnitedStates.TotalPopulation.data|Duval_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11157.0|0
