|dates|Osborne_Kansas_UnitedStates.BLS_EmployedPopulation.data|Osborne_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Osborne_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Osborne_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Osborne_Kansas_UnitedStates.BLS_UnemploymentRate.data|Osborne_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Osborne_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Osborne_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-09|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-10|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-11|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-12|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-13|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-14|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-15|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-16|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-17|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-18|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-19|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-20|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-21|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-22|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-23|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-24|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-25|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-26|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-27|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-28|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-29|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-30|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-03-31|1933.5|0|49.5|0|2.496217851739788|0|1983.0|0
0|2020-04-01|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-02|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-03|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-04|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-05|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-06|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-07|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-08|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-09|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-10|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-11|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-12|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-13|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-14|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-15|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-16|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-17|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-18|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-19|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-20|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-21|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-22|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-23|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-24|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-25|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-26|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-27|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-28|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-29|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-04-30|1774.5|0|87.0|0|4.6736502820306205|0|1861.5|0
0|2020-05-01|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-02|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-03|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-04|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-05|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-06|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-07|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-08|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-09|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-10|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-11|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-12|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-13|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-14|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-15|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-16|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-17|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-18|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-19|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-20|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-21|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-22|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-23|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-24|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-25|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-26|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-27|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-28|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-29|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-30|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-05-31|1863.0|0|71.0|0|3.671147880041365|0|1934.0|0
0|2020-06-01|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-02|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-03|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-04|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-05|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-06|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-07|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-08|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-09|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-10|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-11|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-12|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-13|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-14|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-15|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-16|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-17|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-18|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-19|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-20|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-21|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-22|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-23|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-24|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-25|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-26|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-27|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-28|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-29|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-06-30|1932.0|0|57.0|0|2.865761689291101|0|1989.0|0
0|2020-07-01|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-02|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-03|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-04|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-05|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-06|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-07|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-08|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-09|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-10|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-11|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-12|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-13|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-14|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-15|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-16|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-17|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-18|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-19|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-20|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-21|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-22|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-23|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-24|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-25|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-26|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-27|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-28|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-29|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-30|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-07-31|1919.0|0|63.0|0|3.1786074672048437|0|1982.0|0
0|2020-08-01|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-02|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-03|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-04|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-05|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-06|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-07|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-08|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-09|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-10|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-11|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-12|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-13|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-14|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-15|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-16|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-17|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-18|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-19|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-20|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-21|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-22|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-23|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-24|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-25|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-26|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-27|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-28|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-29|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-30|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-08-31|1945.0|0|56.0|0|2.798600699650175|0|2001.0|0
0|2020-09-01|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-02|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-03|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-04|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-05|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-06|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-07|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-08|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-09|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-10|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-11|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-12|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-13|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-14|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-15|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-16|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-17|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-18|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-19|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-20|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-21|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-22|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-23|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-24|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-25|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-26|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-27|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-28|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-29|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-09-30|1878.0|0|55.0|0|2.8453181583031557|0|1933.0|0
0|2020-10-01|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-02|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-03|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-04|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-05|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-06|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-07|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-08|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-09|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-10|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-11|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-12|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-13|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-14|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-15|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-16|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-17|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-18|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-19|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-20|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-21|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-22|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-23|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-24|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-25|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-26|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-27|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-28|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-29|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-30|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-10-31|1973.0|0|41.0|0|2.035749751737835|0|2014.0|0
0|2020-11-01|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-02|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-03|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-04|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-05|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-06|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-07|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-08|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-09|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-10|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-11|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-12|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-13|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-14|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-15|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-16|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-17|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-18|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-19|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-20|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-21|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-22|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-23|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-24|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-25|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-26|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-27|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-28|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-29|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-11-30|1976.0|0|44.0|0|2.1782178217821784|0|2020.0|0
0|2020-12-01|1957.0|0|62.0|0|3.070827142149579|0|2019.0|0
0|2020-12-02|1957.0|0|62.0|0|3.070827142149579|0|2019.0|0
0|2020-12-03|1957.0|0|62.0|0|3.070827142149579|0|2019.0|0
0|2020-12-04|1957.0|0|62.0|0|3.070827142149579|0|2019.0|0
0|2020-12-05|1957.0|0|62.0|0|3.070827142149579|0|2019.0|0
0|2020-12-06|1957.0|0|62.0|0|3.070827142149579|0|2019.0|0
