|dates|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ross_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Ross_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
