|dates|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|BigStone_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|BigStone_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
