|dates|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|EastBatonRouge_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|EastBatonRouge_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|EastBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
