|dates|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Smyth_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Smyth_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
