|dates|York_Maine_UnitedStates.AveragePrecipitationTotal.data|York_Maine_UnitedStates.AveragePrecipitationTotal.missing|York_Maine_UnitedStates.AveragePrecipitation.data|York_Maine_UnitedStates.AveragePrecipitation.missing|York_Maine_UnitedStates.AverageWindDirection.data|York_Maine_UnitedStates.AverageWindDirection.missing|York_Maine_UnitedStates.AverageWindSpeed.data|York_Maine_UnitedStates.AverageWindSpeed.missing
0|2020-03-18|0.00125|0|0.0|0|137.5|0|5.083333333333333|0
0|2020-03-19|8.333333333333333e-05|0|0.008763888888888889|0|80.97222222222221|0|6.901388888888889|0
0|2020-03-20|0.006875|0|0.0025|0|193.19444444444443|0|9.15625|0
0|2020-03-21|0.0|0|0.0|0|265.4166666666667|0|11.708333333333334|0
0|2020-03-22|0.0|0|0.0|0|133.33333333333334|0|5.625|0
0|2020-03-23|0.0|0|0.0020694444444444445|0|62.410714285714285|0|6.33234126984127|0
0|2020-03-24|0.0|0|0.01236111111111111|0|133.375|0|4.808333333333334|0
0|2020-03-25|0.0|0|0.0|0|77.36111111111111|0|6.125|0
0|2020-03-26|0.0|0|0.0|0|168.54166666666666|0|6.354166666666667|0
0|2020-03-27|0.0|0|0.0|0|237.91666666666666|0|8.583333333333334|0
0|2020-03-28|0.0|0|0.0|0|57.916666666666664|0|3.0|0
0|2020-03-29|0.0004166666666666667|0|0.022236111111111113|0|61.291666666666664|0|5.834722222222222|0
0|2020-03-30|0.010555555555555556|0|0.003611111111111112|0|64.79166666666669|0|11.854166666666666|0
0|2020-03-31|0.0008333333333333334|0|0.0|0|120.83333333333333|0|7.75|0
0|2020-04-01|0.0|0|0.0|0|93.33333333333333|0|9.604166666666666|0
0|2020-04-02|0.0004166666666666667|0|0.022500000000000003|0|336.52777777777777|0|11.9375|0
0|2020-04-03|0.015000000000000001|0|0.029861111111111113|0|66.09722222222223|0|17.116666666666664|0
0|2020-04-04|0.014166666666666668|0|0.0|0|65.41666666666667|0|8.4375|0
0|2020-04-05|0.0|0|0.0|0|101.66666666666667|0|4.25|0
0|2020-04-06|0.0|0|0.0|0|253.75|0|8.333333333333334|0
0|2020-04-07|0.0|0|0.0|0|148.33333333333334|0|4.583333333333333|0
0|2020-04-08|0.0|0|0.0|0|112.5|0|3.875|0
0|2020-04-09|0.0|0|0.028437500000000004|0|112.86111111111113|0|7.238194444444445|0
0|2020-04-10|0.045000000000000005|0|0.0|0|278.75|0|14.881944444444443|0
0|2020-04-11|0.0|0|0.0|0|267.9166666666667|0|12.791666666666666|0
0|2020-04-12|0.0|0|0.0|0|188.75|0|6.625|0
0|2020-04-13|0.002777777777777778|0|0.04156250000000001|0|132.11805555555554|0|8.086805555555555|0
0|2020-04-14|0.045000000000000005|0|0.0|0|263.3333333333333|0|10.958333333333334|0
0|2020-04-15|0.0|0|0.0|0|240.0|0|7.458333333333333|0
0|2020-04-16|0.0|0|0.0|0|238.33333333333334|0|9.104166666666666|0
0|2020-04-17|0.0|0|0.0|0|197.91666666666666|0|8.291666666666666|0
0|2020-04-18|0.00020833333333333335|0|0.0036111111111111114|0|52.1875|0|5.6944444444444455|0
0|2020-04-19|0.00375|0|0.0|0|166.45833333333334|0|7.020833333333333|0
0|2020-04-20|0.0|0|0.0|0|143.33333333333334|0|5.6875|0
0|2020-04-21|0.0|0|0.009652777777777777|0|135.625|0|7.201388888888889|0
0|2020-04-22|0.0015476190476190477|0|0.0|0|251.42857142857142|0|13.136904761904761|0
0|2020-04-23|0.0|0|0.0|0|221.66666666666666|0|10.5625|0
0|2020-04-24|0.0|0|0.0|0|50.833333333333336|0|6.625|0
0|2020-04-25|0.0|0|0.0|0|79.16666666666667|0|4.375|0
0|2020-04-26|0.0|0|0.00125|0|49.791666666666664|0|7.5|0
0|2020-04-27|0.013333333333333334|0|0.02208333333333334|0|38.229166666666664|0|16.520833333333332|0
0|2020-04-28|0.011666666666666667|0|0.0|0|95.0|0|8.458333333333334|0
0|2020-04-29|0.0|0|0.0|0|76.25|0|5.083333333333333|0
0|2020-04-30|0.0|0|0.0014583333333333334|0|107.63888888888887|0|7.263888888888889|0
0|2020-05-01|0.01375|0|0.037619047619047614|0|159.79662698412696|0|6.039186507936509|0
0|2020-05-02|0.034583333333333334|0|0.0008333333333333334|0|255.625|0|10.0|0
0|2020-05-03|0.0|0|0.0|0|93.54166666666667|0|3.5833333333333335|0
0|2020-05-04|0.0|0|0.0|0|288.75|0|11.4375|0
0|2020-05-05|0.0|0|0.0|0|311.25|0|10.375|0
0|2020-05-06|0.0|0|0.0|0|111.66666666666667|0|4.895833333333333|0
0|2020-05-07|0.0|0|0.0|0|156.66666666666666|0|6.291666666666667|0
0|2020-05-08|0.0|0|0.0010416666666666667|0|231.25|0|11.4375|0
0|2020-05-09|0.006458333333333333|0|0.011388888888888888|0|272.7083333333333|0|16.09722222222222|0
0|2020-05-10|0.0025|0|0.0|0|261.25|0|15.875|0
0|2020-05-11|0.0|0|0.006388888888888889|0|149.23611111111111|0|5.958333333333333|0
0|2020-05-12|0.010416666666666666|0|0.0|0|295.13888888888886|0|14.069444444444443|0
0|2020-05-13|0.0|0|0.0|0|279.1666666666667|0|12.125|0
0|2020-05-14|0.0|0|0.0|0|213.75|0|7.375|0
0|2020-05-15|0.0|0|0.007777777777777778|0|78.78472222222223|0|5.027777777777778|0
0|2020-05-16|0.01375|0|0.0015624999999999999|0|242.9513888888889|0|7.861111111111112|0
0|2020-05-17|0.0|0|0.0|0|155.83333333333334|0|4.916666666666667|0
0|2020-05-18|0.0|0|0.0|0|77.91666666666667|0|5.125|0
0|2020-05-19|0.0|0|0.0|0|44.583333333333336|0|5.916666666666667|0
0|2020-05-20|0.0|0|0.0|0|95.83333333333333|0|4.166666666666667|0
0|2020-05-21|0.0|0|0.0|0|181.66666666666666|0|6.041666666666667|0
0|2020-05-22|0.0|0|0.0|0|208.33333333333334|0|7.708333333333333|0
0|2020-05-23|0.0|0|0.0|0|54.166666666666664|0|6.75|0
0|2020-05-24|0.0|0|0.0|0|75.41666666666667|0|4.25|0
0|2020-05-25|0.0|0|0.0|0|73.92361111111111|0|2.6631944444444446|0
0|2020-05-26|0.0|0|0.0|0|96.94444444444446|0|4.170138888888889|0
0|2020-05-27|0.0|0|0.0|0|134.16666666666666|0|4.916666666666667|0
0|2020-05-28|0.0|0|0.0|0|220.41666666666666|0|10.458333333333334|0
0|2020-05-29|0.0|0|0.0|0|194.8611111111111|0|9.902777777777779|0
0|2020-05-30|0.00016666666666666666|0|0.0008333333333333334|0|225.93055555555554|0|9.501388888888888|0
0|2020-05-31|0.0|0|0.0|0|270.0|0|11.625|0
0|2020-06-01|0.0|0|0.0|0|250.83333333333334|0|7.041666666666667|0
0|2020-06-02|0.0|0|0.0|0|114.16666666666667|0|3.4166666666666665|0
0|2020-06-03|0.0|0|0.02491666666666667|0|89.0138888888889|0|3.525|0
0|2020-06-04|0.0325|0|0.0|0|187.75|0|6.175|0
0|2020-06-05|0.0025|0|0.0025|0|194.16666666666666|0|6.125|0
0|2020-06-06|0.0|0|0.0025|0|196.5277777777778|0|6.465277777777778|0
0|2020-06-07|0.0033333333333333335|0|0.0004166666666666667|0|270.97222222222223|0|6.645833333333333|0
0|2020-06-08|0.0|0|0.0|0|246.25|0|7.625|0
0|2020-06-09|0.0|0|0.0|0|104.58333333333333|0|2.375|0
0|2020-06-10|0.0|0|0.0|0|72.08333333333333|0|6.5625|0
0|2020-06-11|0.00010416666666666667|0|0.010625000000000002|0|116.07638888888887|0|5.826388888888888|0
0|2020-06-12|0.014166666666666668|0|0.0|0|213.75|0|7.625|0
0|2020-06-13|0.0|0|0.0|0|174.16666666666666|0|5.666666666666667|0
0|2020-06-14|0.0|0|0.0|0|120.0|0|5.958333333333333|0
0|2020-06-15|0.0|0|0.0|0|67.5|0|3.375|0
0|2020-06-16|0.0|0|0.0|0|67.08333333333333|0|3.5|0
0|2020-06-17|0.0|0|0.0|0|48.75|0|2.875|0
0|2020-06-18|0.0|0|0.0|0|67.5|0|3.0|0
0|2020-06-19|0.0|0|0.0|0|208.75|0|6.416666666666667|0
0|2020-06-20|0.0|0|0.0|0|136.45833333333334|0|4.270833333333333|0
0|2020-06-21|0.0|0|0.0|0|98.5763888888889|0|5.503472222222221|0
0|2020-06-22|0.0|0|0.0|0|69.5138888888889|0|4.135416666666667|0
0|2020-06-23|0.0|0|0.0|0|53.645833333333336|0|3.2361111111111107|0
0|2020-06-24|0.0|0|0.0|0|92.15277777777777|0|3.71875|0
0|2020-06-25|0.0|0|0.0|0|164.58333333333334|0|5.25|0
0|2020-06-26|0.0|0|0.0|0|185.41666666666666|0|4.75|0
0|2020-06-27|0.0|0|0.0|0|90.0|0|3.0|0
0|2020-06-28|0.0|0|0.008888888888888889|0|80.4861111111111|0|4.170138888888888|0
0|2020-06-29|0.01375|0|0.013437500000000003|0|55.520833333333336|0|9.871527777777777|0
0|2020-06-30|0.015416666666666667|0|0.0186875|0|89.5138888888889|0|7.538888888888888|0
0|2020-07-01|0.012291666666666666|0|0.0004166666666666667|0|30.277777777777782|0|2.7083333333333335|0
0|2020-07-02|0.0|0|0.0|0|121.15972222222223|0|3.329166666666667|0
0|2020-07-03|0.0|0|0.0|0|59.02777777777778|0|8.291666666666666|0
0|2020-07-04|0.0|0|0.0|0|134.23611111111111|0|4.625|0
0|2020-07-05|0.0|0|0.0025|0|65.85912698412699|0|4.383333333333333|0
0|2020-07-06|0.0007638888888888889|0|0.0001388888888888889|0|58.333333333333336|0|5.2555555555555555|0
0|2020-07-07|0.0|0|0.0|0|49.895833333333336|0|4.263888888888888|0
0|2020-07-08|0.0|0|0.0022916666666666667|0|171.4236111111111|0|6.215277777777778|0
0|2020-07-09|0.0007291666666666667|0|0.0|0|87.56944444444446|0|3.4930555555555554|0
0|2020-07-10|0.0|0|0.0011458333333333333|0|64.94791666666666|0|4.664236111111111|0
0|2020-07-11|0.01583333333333333|0|0.02639583333333333|0|140.38888888888889|0|8.598611111111111|0
0|2020-07-12|0.0|0|0.00125|0|175.0347222222222|0|7.857638888888888|0
0|2020-07-13|0.00125|0|0.0037500000000000003|0|59.166666666666664|0|2.2291666666666665|0
0|2020-07-14|0.004166666666666667|0|0.005208333333333333|0|75.06944444444444|0|4.479166666666667|0
0|2020-07-15|0.0|0|0.0006944444444444445|0|70.48611111111111|0|5.326388888888888|0
0|2020-07-16|0.0|0|0.0008333333333333334|0|60.55555555555555|0|3.8541666666666665|0
0|2020-07-17|0.0008333333333333334|0|0.0|0|101.59722222222223|0|3.6111111111111107|0
0|2020-07-18|0.0|0|0.0|0|173.7777777777778|0|6.3069444444444445|0
0|2020-07-19|0.0|0|0.0|0|247.91666666666666|0|9.895833333333334|0
0|2020-07-20|0.0|0|0.0|0|230.83333333333334|0|8.0|0
0|2020-07-21|0.0004166666666666667|0|0.0004166666666666667|0|237.29166666666666|0|6.229166666666667|0
0|2020-07-22|0.0|0|0.005416666666666667|0|40.833333333333336|0|2.5208333333333335|0
0|2020-07-23|0.0|0|0.000625|0|169.5|0|3.2916666666666665|0
0|2020-07-24|0.0004166666666666667|0|0.0|0|152.5|0|3.6666666666666665|0
0|2020-07-25|0.0004166666666666667|0|0.0004166666666666667|0|123.57142857142857|0|2.619047619047619|0
0|2020-07-26|0.0|0|0.0|0|234.16666666666666|0|8.583333333333334|0
0|2020-07-27|0.0|0|0.0|0|219.16666666666666|0|7.125|0
0|2020-07-28|0.0|0|0.0004166666666666667|0|235.41666666666666|0|8.069444444444445|0
0|2020-07-29|0.0004166666666666667|0|0.0|0|186.66666666666666|0|5.833333333333333|0
0|2020-07-30|0.00125|0|0.004583333333333333|0|132.08333333333334|0|4.291666666666667|0
0|2020-07-31|0.0033333333333333335|0|0.0|0|80.0|0|3.5|0
0|2020-08-01|0.0|0|0.0|0|115.83333333333333|0|3.875|0
0|2020-08-02|0.0|0|0.0|0|80.83333333333333|0|4.520833333333333|0
0|2020-08-03|0.00125|0|0.00125|0|179.79166666666666|0|8.979166666666666|0
0|2020-08-04|0.0|0|0.006527777777777777|0|109.95833333333333|0|8.443055555555555|0
0|2020-08-05|0.0075|0|0.0008333333333333334|0|246.45833333333334|0|9.791666666666666|0
0|2020-08-06|0.0|0|0.0008333333333333334|0|222.91666666666666|0|5.833333333333333|0
0|2020-08-07|0.0|0|0.0|0|83.75|0|3.5208333333333335|0
0|2020-08-08|0.0|0|0.0|0|94.375|0|2.8958333333333335|0
0|2020-08-09|0.0|0|0.0004166666666666667|0|143.68055555555557|0|4.375|0
0|2020-08-10|0.01|0|0.009375|0|110.0|0|3.1875|0
0|2020-08-11|0.0008333333333333334|0|0.00125|0|112.5|0|4.416666666666667|0
0|2020-08-12|0.0008333333333333334|0|0.0004166666666666667|0|192.08333333333334|0|6.291666666666667|0
0|2020-08-13|0.0|0|0.0|0|94.16666666666667|0|2.5833333333333335|0
0|2020-08-14|0.0020833333333333333|0|0.0020833333333333333|0|100.41666666666667|0|4.666666666666667|0
0|2020-08-15|0.0|0|0.0|0|41.875|0|5.6875|0
0|2020-08-16|0.0|0|0.0|0|62.683531746031754|0|5.674107142857143|0
0|2020-08-17|0.0|0|0.0|0|87.56944444444444|0|6.048611111111111|0
0|2020-08-18|0.0|0|0.0|0|202.5|0|5.395833333333333|0
0|2020-08-19|0.0|0|0.0|0|98.88888888888887|0|2.3472222222222223|0
0|2020-08-20|0.0|0|0.0|0|185.83333333333334|0|4.666666666666667|0
0|2020-08-21|0.0|0|0.0020833333333333333|0|194.58333333333334|0|7.083333333333333|0
0|2020-08-22|0.0|0|0.00125|0|37.42476851851851|0|2.7494212962962963|0
0|2020-08-23|0.0|0|0.0004166666666666667|0|81.96296296296298|0|3.2472222222222222|0
0|2020-08-24|0.0|0|0.0004166666666666667|0|52.77777777777778|0|2.361111111111111|0
0|2020-08-25|0.0|0|0.0003125|0|186.20833333333334|0|5.727083333333333|0
0|2020-08-26|0.0|0|0.0|0|225.41666666666666|0|9.291666666666666|0
0|2020-08-27|0.0|0|0.0|0|195.83333333333334|0|5.291666666666667|0
0|2020-08-28|0.0|0|0.0|0|60.0|0|2.5|0
0|2020-08-29|0.0|0|0.0|0|122.0486111111111|0|3.5520833333333335|0
0|2020-08-30|0.0|0|0.0|0|221.66666666666666|0|10.541666666666666|0
0|2020-08-31|0.0|0|0.0|0|81.25|0|3.1666666666666665|0
0|2020-09-01|0.0|0|0.0004166666666666667|0|42.56944444444444|0|3.2291666666666665|0
0|2020-09-02|0.0|0|0.0011111111111111111|0|76.48313492063492|0|3.6691468253968247|0
0|2020-09-03|0.0008333333333333334|0|0.0004166666666666667|0|95.17361111111113|0|3.8506944444444446|0
0|2020-09-04|0.0004166666666666667|0|0.0004166666666666667|0|186.63690476190473|0|5.741071428571428|0
0|2020-09-05|0.0|0|0.0016666666666666668|0|214.3125|0|5.75|0
0|2020-09-06|0.0008333333333333334|0|0.0|0|78.33333333333333|0|2.5416666666666665|0
0|2020-09-07|0.0|0|0.0|0|104.97023809523809|0|5.727678571428572|0
0|2020-09-08|0.0|0|0.0|0|94.89583333333333|0|3.253472222222222|0
0|2020-09-09|0.0|0|0.0|0|39.375|0|2.2916666666666665|0
0|2020-09-10|0.0|0|0.0|0|135.25|0|3.1569444444444446|0
0|2020-09-11|0.0|0|0.0|0|85.72916666666667|0|5.458333333333333|0
0|2020-09-12|0.0|0|0.0|0|63.75|0|2.7083333333333335|0
0|2020-09-13|0.00125|0|0.00125|0|81.94444444444444|0|3.8263888888888893|0
0|2020-09-14|0.0025|0|0.0025|0|233.75|0|7.541666666666667|0
0|2020-09-15|0.0020833333333333333|0|0.004583333333333333|0|91.66666666666667|0|2.5|0
0|2020-09-16|0.0025|0|0.0|0|169.79166666666666|0|8.104166666666666|0
0|2020-09-17|0.0|0|0.0|0|175.41666666666666|0|7.833333333333333|0
0|2020-09-18|0.00125|0|0.00125|0|154.58333333333334|0|9.0625|0
0|2020-09-19|0.000625|0|0.0016666666666666668|0|271.25|0|6.666666666666667|0
0|2020-09-20|0.0|0|0.0020833333333333333|0|163.54166666666666|0|4.8125|0
0|2020-09-21|0.0|0|0.0|0|79.58333333333333|0|3.125|0
0|2020-09-22|0.0|0|0.0|0|226.25|0|7.291666666666667|0
0|2020-09-23|0.0|0|0.0|0|269.5833333333333|0|9.291666666666666|0
0|2020-09-24|0.0|0|0.0|0|197.08333333333334|0|6.375|0
0|2020-09-25|0.0|0|0.0|0|63.333333333333336|0|3.5416666666666665|0
0|2020-09-26|0.0|0|0.0|0|63.56547619047618|0|2.488690476190476|0
0|2020-09-27|0.0|0|0.0008333333333333334|0|161.39285714285714|0|5.226190476190476|0
0|2020-09-28|0.0008333333333333334|0|0.0004166666666666667|0|88.52678571428571|0|4.5252976190476195|0
0|2020-09-29|0.0001388888888888889|0|0.0020833333333333333|0|81.90972222222223|0|4.336805555555556|0
0|2020-09-30|0.0|0|0.0|0|179.20833333333334|0|10.824305555555554|0
0|2020-10-01|0.0|0|0.0004166666666666667|0|161.66666666666666|0|4.583333333333333|0
0|2020-10-02|0.0004166666666666667|0|0.0|0|139.91666666666666|0|2.6569444444444446|0
0|2020-10-03|0.0|0|0.0|0|92.08333333333333|0|2.5833333333333335|0
0|2020-10-04|0.0|0|0.0|0|74.46428571428571|0|1.7767857142857142|0
0|2020-10-05|0.0009166666666666666|0|0.004583333333333333|0|77.49999999999999|0|3.265277777777778|0
0|2020-10-06|0.0009722222222222223|0|0.001|0|139.48611111111111|0|5.3694444444444445|0
0|2020-10-07|0.0004166666666666667|0|0.0|0|206.94444444444443|0|9.333333333333334|0
0|2020-10-08|0.0004166666666666667|0|0.0008333333333333334|0|242.91666666666666|0|12.458333333333334|0
0|2020-10-09|0.0016666666666666668|0|0.0020833333333333333|0|198.33333333333334|0|5.791666666666667|0
0|2020-10-10|0.0016666666666666668|0|0.005416666666666667|0|213.75|0|10.833333333333334|0
0|2020-10-11|0.015833333333333335|0|0.017083333333333336|0|165.20833333333334|0|6.208333333333333|0
0|2020-10-12|0.007916666666666667|0|0.0016666666666666668|0|44.65277777777777|0|6.3125|0
0|2020-10-13|0.0|0|0.0|0|126.21527777777779|0|9.934027777777777|0
0|2020-10-14|0.0|0|0.0|0|225.48611111111111|0|6.479166666666667|0
0|2020-10-15|0.0|0|0.0|0|92.08333333333333|0|4.770833333333333|0
0|2020-10-16|0.0|0|0.0|0|209.6875|0|6.201388888888888|0
0|2020-10-17|0.0|0|0.0|0|260.7291666666667|0|8.996527777777777|0
0|2020-10-18|0.0|0|0.0|0|83.33333333333333|0|2.9583333333333335|0
0|2020-10-19|0.0|0|0.011666666666666667|0|54.166666666666664|0|2.375|0
0|2020-10-20|0.003958333333333334|0|0.008749999999999999|0|78.125|0|2.8333333333333335|0
0|2020-10-21|0.0075|0|0.004722222222222222|0|57.673611111111114|0|4.486111111111111|0
0|2020-10-22|0.0013095238095238097|0|0.0027604166666666667|0|98.42261904761904|0|3.337053571428571|0
0|2020-10-23|0.0011111111111111111|0|0.006041666666666667|0|68.05555555555556|0|3.21875|0
0|2020-10-24|0.005416666666666667|0|0.007083333333333333|0|165.625|0|5.083333333333334|0
0|2020-10-25|0.0|0|0.026666666666666675|0|92.5|0|2.7083333333333335|0
0|2020-10-26|0.0|0|0.0053125|0|209.14583333333334|0|4.54375|0
0|2020-10-27|0.011666666666666667|0|0.00986111111111111|0|231.94444444444443|0|5.4930555555555545|0
0|2020-10-28|0.0062499999999999995|0|0.005555555555555557|0|86.45833333333333|0|2.7291666666666665|0
0|2020-10-29|0.0|0|0.0|0|189.58333333333334|0|7.534722222222221|0
0|2020-10-30|0.0|0|0.002916666666666667|0|111.18055555555554|0|9.972222222222223|0
0|2020-10-31|0.0008333333333333334|0|0.0|0|67.08333333333333|0|1.5833333333333333|0
0|2020-11-01|0.0|0|0.0|0|116.63194444444444|0|3.680555555555556|0
0|2020-11-02|0.0|0|0.0004166666666666667|0|257.5|0|14.333333333333334|0
0|2020-11-03|0.0004166666666666667|0|0.0|0|242.91666666666666|0|10.5|0
0|2020-11-04|0.0|0|0.0|0|64.16666666666667|0|2.375|0
0|2020-11-05|0.0|0|0.0|0|165.0|0|5.75|0
0|2020-11-06|0.0|0|0.0004166666666666667|0|203.75|0|6.833333333333333|0
0|2020-11-07|0.0|0|0.0004166666666666667|0|237.08333333333334|0|7.375|0
0|2020-11-08|0.0004166666666666667|0|0.0004166666666666667|0|49.583333333333336|0|2.125|0
0|2020-11-09|0.0|0|0.0020833333333333333|0|24.166666666666668|0|0.5833333333333334|0
0|2020-11-10|0.004166666666666667|0|0.0075|0|152.08333333333334|0|4.75|0
0|2020-11-11|0.0062499999999999995|0|0.0022222222222222222|0|205.625|0|8.503472222222223|0
0|2020-11-12|0.0|0|0.005555555555555556|0|237.56944444444446|0|5.5555555555555545|0
0|2020-11-13|0.005416666666666667|0|0.004930555555555555|0|101.875|0|6.111111111111112|0
0|2020-11-14|0.006666666666666667|0|0.006770833333333334|0|209.0451388888889|0|6.793402777777779|0
0|2020-11-15|0.005416666666666667|0|0.0025|0|134.0277777777778|0|6.805555555555556|0
0|2020-11-16|0.0|0|0.002916666666666667|0|240.0|0|11.208333333333334|0
