|dates|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coahoma_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Coahoma_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coahoma_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
