|dates|Houghton_Michigan_UnitedStates.BLS_EmployedPopulation.data|Houghton_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Houghton_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Houghton_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Houghton_Michigan_UnitedStates.BLS_UnemploymentRate.data|Houghton_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Houghton_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Houghton_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-02|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-03|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-04|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-05|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-06|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-07|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-08|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-09|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-10|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-11|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-12|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-13|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-14|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-15|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-16|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-17|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-18|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-19|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-20|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-21|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-22|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-23|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-24|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-25|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-26|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-27|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-28|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-29|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-30|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-01-31|15318.5|0|794.5|0|4.930801216409111|0|16113.0|0
0|2020-02-01|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-02|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-03|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-04|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-05|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-06|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-07|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-08|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-09|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-10|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-11|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-12|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-13|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-14|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-15|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-16|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-17|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-18|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-19|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-20|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-21|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-22|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-23|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-24|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-25|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-26|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-27|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-28|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-02-29|16246.5|0|731.0|0|4.305698718892652|0|16977.5|0
0|2020-03-01|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-02|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-03|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-04|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-05|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-06|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-07|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-08|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-09|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-10|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-11|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-12|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-13|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-14|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-15|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-16|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-17|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-18|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-19|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-20|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-21|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-22|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-23|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-24|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-25|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-26|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-27|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-28|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-29|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-30|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-03-31|15445.0|0|782.5|0|4.822061315667848|0|16227.5|0
0|2020-04-01|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-02|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-03|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-04|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-05|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-06|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-07|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-08|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-09|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-10|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-11|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-12|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-13|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-14|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-15|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-16|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-17|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-18|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-19|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-20|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-21|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-22|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-23|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-24|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-25|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-26|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-27|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-28|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-29|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-04-30|12707.5|0|2449.0|0|16.15808399036717|0|15156.5|0
0|2020-05-01|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-02|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-03|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-04|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-05|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-06|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-07|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-08|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-09|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-10|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-11|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-12|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-13|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-14|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-15|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-16|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-17|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-18|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-19|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-20|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-21|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-22|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-23|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-24|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-25|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-26|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-27|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-28|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
0|2020-05-29|13022.0|0|2193.0|0|14.41340782122905|0|15215.0|0
