|dates|PrinceofWales-Hyder_Alaska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|PrinceofWales-Hyder_Alaska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|PrinceofWales-Hyder_Alaska_UnitedStates.Male_Total_Population.data|PrinceofWales-Hyder_Alaska_UnitedStates.Male_Total_Population.missing|PrinceofWales-Hyder_Alaska_UnitedStates.Female_Total_Population.data|PrinceofWales-Hyder_Alaska_UnitedStates.Female_Total_Population.missing|PrinceofWales-Hyder_Alaska_UnitedStates.MaleAndFemale_Under18_Population.data|PrinceofWales-Hyder_Alaska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-10-16|1096.0|0|3517.0|0|2905.0|0|1471.0|0
