|dates|Randolph_Indiana_UnitedStates.BLS_EmployedPopulation.data|Randolph_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Randolph_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Randolph_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Randolph_Indiana_UnitedStates.BLS_UnemploymentRate.data|Randolph_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Randolph_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Randolph_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-03|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-04|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-05|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-06|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-07|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-08|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-09|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-10|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-11|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-12|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-13|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-14|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-15|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-16|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-17|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-18|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-19|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-20|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-21|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-22|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-23|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-24|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-25|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-26|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-27|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-28|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-29|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-30|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-03-31|10449.5|0|447.0|0|4.1022346625063095|0|10896.5|0
0|2020-04-01|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-02|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-03|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-04|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-05|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-06|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-07|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-08|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-09|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-10|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-11|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-12|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-13|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-14|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-15|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-16|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-17|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-18|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-19|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-20|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-21|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-22|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-23|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-24|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-25|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-26|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-27|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-28|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-29|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-04-30|9091.0|0|1854.5|0|16.94303595084738|0|10945.5|0
0|2020-05-01|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-02|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-03|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-04|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-05|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-06|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-07|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-08|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-09|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-10|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-11|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-12|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-13|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-14|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-15|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-16|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-17|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-18|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-19|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-20|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-21|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-22|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-23|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-24|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-25|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-26|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-27|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-28|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-29|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-30|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-05-31|10146.0|0|1200.0|0|10.576414595452142|0|11346.0|0
0|2020-06-01|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-02|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-03|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-04|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-05|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-06|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-07|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-08|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-09|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-10|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-11|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-12|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-13|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-14|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-15|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-16|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-17|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-18|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-19|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-20|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-21|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-22|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-23|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-24|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-25|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-26|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-27|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-28|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-29|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-06-30|10294.0|0|953.0|0|8.473370676624878|0|11247.0|0
0|2020-07-01|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-02|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-03|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-04|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-05|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-06|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-07|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-08|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-09|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-10|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-11|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-12|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-13|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-14|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-15|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-16|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-17|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-18|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-19|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-20|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-21|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-22|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-23|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-24|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-25|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-26|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-27|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-28|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-29|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-30|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-07-31|10230.0|0|805.0|0|7.2949705482555505|0|11035.0|0
0|2020-08-01|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-02|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-03|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-04|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-05|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-06|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-07|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-08|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-09|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-10|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-11|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-12|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-13|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-14|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-15|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-16|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-17|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-18|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-19|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-20|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-21|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-22|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-23|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-24|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-25|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-26|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-27|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-28|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-29|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-30|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-08-31|10340.0|0|689.0|0|6.247166560884939|0|11029.0|0
0|2020-09-01|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-02|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-03|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-04|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-05|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-06|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-07|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-08|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-09|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-10|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-11|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-12|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-13|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-14|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-15|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-16|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-17|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-18|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-19|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-20|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-21|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-22|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-23|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-24|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-25|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-26|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-27|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-28|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-29|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-09-30|10641.0|0|573.0|0|5.109684323167469|0|11214.0|0
0|2020-10-01|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-02|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-03|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-04|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-05|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-06|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-07|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-08|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-09|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-10|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-11|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-12|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-13|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-14|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-15|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-16|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-17|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-18|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-19|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-20|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-21|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-22|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-23|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-24|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-25|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-26|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-27|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-28|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-29|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-30|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-10-31|11002.0|0|482.0|0|4.197143852316266|0|11484.0|0
0|2020-11-01|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-02|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-03|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-04|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-05|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-06|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-07|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-08|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-09|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-10|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-11|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-12|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-13|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-14|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-15|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-16|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-17|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-18|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-19|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-20|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-21|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-22|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-23|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-24|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-25|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-26|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-27|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-28|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-29|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-11-30|10782.0|0|473.0|0|4.20257663260773|0|11255.0|0
0|2020-12-01|10727.0|0|439.0|0|3.9315780046569944|0|11166.0|0
0|2020-12-02|10727.0|0|439.0|0|3.9315780046569944|0|11166.0|0
0|2020-12-03|10727.0|0|439.0|0|3.9315780046569944|0|11166.0|0
0|2020-12-04|10727.0|0|439.0|0|3.9315780046569944|0|11166.0|0
0|2020-12-05|10727.0|0|439.0|0|3.9315780046569944|0|11166.0|0
0|2020-12-06|10727.0|0|439.0|0|3.9315780046569944|0|11166.0|0
