|dates|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Charlotte_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Charlotte_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
