|dates|Montgomery_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Montgomery_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Montgomery_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Montgomery_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Montgomery_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Montgomery_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Montgomery_Pennsylvania_UnitedStates.TotalPopulation.data|Montgomery_Pennsylvania_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|830915.0|0
