|dates|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|CrowWing_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|CrowWing_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|CrowWing_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
