|dates|Orange_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Orange_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Orange_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Orange_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Orange_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Orange_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Orange_California_UnitedStates.TotalPopulation.data|Orange_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3175692.0|0
