|dates|Chambers_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chambers_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chambers_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Chambers_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Chambers_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chambers_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chambers_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chambers_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
