|dates|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Augusta_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Augusta_Virginia_UnitedStates.TotalPopulation.data|Augusta_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|75558.0|0
