|dates|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hillsborough_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Hillsborough_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hillsborough_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
