|dates|Morrill_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Morrill_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Morrill_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Morrill_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Morrill_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Morrill_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Morrill_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Morrill_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
