|dates|Colusa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Colusa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Colusa_California_UnitedStates.NYT_ConfirmedDeaths.data|Colusa_California_UnitedStates.NYT_ConfirmedDeaths.missing|Colusa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Colusa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Colusa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Colusa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
