|dates|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pinal_Arizona_UnitedStates.TotalPopulation.data|Pinal_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|462789.0|0
