|dates|Crittenden_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Crittenden_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Crittenden_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Crittenden_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Crittenden_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Crittenden_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Crittenden_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Crittenden_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
