|dates|Ohio_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Ohio_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Ohio_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Ohio_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Ohio_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Ohio_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Ohio_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Ohio_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|9244.0|0|597.5|0|6.071228979322258|0|9841.5|0
0|2020-01-23|9244.0|0|597.5|0|6.071228979322258|0|9841.5|0
0|2020-01-24|9244.0|0|597.5|0|6.071228979322258|0|9841.5|0
0|2020-01-25|9244.0|0|597.5|0|6.071228979322258|0|9841.5|0
0|2020-01-26|9244.0|0|597.5|0|6.071228979322258|0|9841.5|0
0|2020-01-27|9244.0|0|597.5|0|6.071228979322258|0|9841.5|0
0|2020-01-28|9244.0|0|597.5|0|6.071228979322258|0|9841.5|0
0|2020-01-29|9244.0|0|597.5|0|6.071228979322258|0|9841.5|0
0|2020-01-30|9244.0|0|597.5|0|6.071228979322258|0|9841.5|0
0|2020-01-31|9244.0|0|597.5|0|6.071228979322258|0|9841.5|0
0|2020-02-01|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-02|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-03|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-04|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-05|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-06|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-07|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-08|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-09|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-10|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-11|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-12|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-13|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-14|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-15|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-16|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-17|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-18|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-19|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-20|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-21|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-22|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-23|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-24|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-25|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-26|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-27|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-28|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-02-29|9217.0|0|601.0|0|6.121409655734365|0|9818.0|0
0|2020-03-01|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-02|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-03|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-04|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-05|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-06|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-07|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-08|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-09|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-10|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-11|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-12|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-13|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-14|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-15|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-16|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-17|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-18|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-19|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-20|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-21|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-22|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-23|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-24|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-25|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-26|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-27|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-28|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-29|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-30|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-03-31|9112.0|0|650.5|0|6.663252240717029|0|9762.5|0
0|2020-04-01|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-02|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-03|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-04|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-05|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-06|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-07|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-08|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-09|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-10|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-11|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-12|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-13|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-14|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-15|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-16|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-17|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-18|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-19|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-20|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-21|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-22|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-23|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-24|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-25|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-26|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-27|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-28|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-29|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-04-30|8411.0|0|1472.0|0|14.894262875645047|0|9883.0|0
0|2020-05-01|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-02|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-03|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-04|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-05|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-06|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-07|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-08|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-09|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-10|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-11|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-12|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-13|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-14|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-15|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-16|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-17|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-18|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-19|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-20|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-21|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-22|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-23|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-24|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-25|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-26|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-27|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-28|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-29|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-30|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-05-31|8626.0|0|1072.0|0|11.053825531037328|0|9698.0|0
0|2020-06-01|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-02|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-03|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-04|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-05|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-06|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-07|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-08|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-09|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-10|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-11|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-12|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-13|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-14|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-15|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-16|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-17|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-18|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-19|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-20|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-21|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-22|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-23|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-24|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-25|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-26|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-27|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-28|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-29|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-06-30|8539.0|0|555.0|0|6.102925005498131|0|9094.0|0
0|2020-07-01|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-02|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-03|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-04|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-05|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-06|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-07|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-08|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-09|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-10|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-11|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-12|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-13|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-14|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-15|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-16|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-17|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-18|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-19|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-20|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-21|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-22|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-23|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-24|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-25|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-26|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-27|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-28|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-29|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-30|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-07-31|8575.0|0|595.0|0|6.488549618320611|0|9170.0|0
0|2020-08-01|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-02|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-03|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-04|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-05|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-06|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-07|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-08|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-09|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-10|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-11|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-12|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-13|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-14|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-15|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-16|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-17|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-18|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-19|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-20|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-21|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-22|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-23|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-24|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-25|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-26|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-27|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-28|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-29|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-30|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-08-31|8536.0|0|513.0|0|5.669134711017792|0|9049.0|0
0|2020-09-01|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-02|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-03|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-04|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-05|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-06|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-07|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-08|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-09|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-10|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-11|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-12|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-13|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-14|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-15|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-16|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-17|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-18|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-19|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-20|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-21|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-22|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-23|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-24|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-25|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-26|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-27|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-28|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-29|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-09-30|8375.0|0|505.0|0|5.686936936936937|0|8880.0|0
0|2020-10-01|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-02|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-03|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-04|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-05|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-06|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-07|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-08|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-09|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-10|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-11|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-12|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-13|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-14|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-15|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-16|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-17|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-18|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-19|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-20|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-21|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-22|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-23|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-24|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-25|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-26|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-27|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-28|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-29|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-30|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-10-31|8412.0|0|466.0|0|5.24892993917549|0|8878.0|0
0|2020-11-01|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-02|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-03|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-04|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-05|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-06|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-07|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-08|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-09|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-10|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-11|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-12|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-13|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-14|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-15|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-16|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-17|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-18|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-19|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-20|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-21|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-22|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-23|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-24|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-25|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-26|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-27|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-28|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-29|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-11-30|8436.0|0|481.0|0|5.394190871369295|0|8917.0|0
0|2020-12-01|8319.0|0|552.0|0|6.222522827189719|0|8871.0|0
0|2020-12-02|8319.0|0|552.0|0|6.222522827189719|0|8871.0|0
0|2020-12-03|8319.0|0|552.0|0|6.222522827189719|0|8871.0|0
0|2020-12-04|8319.0|0|552.0|0|6.222522827189719|0|8871.0|0
0|2020-12-05|8319.0|0|552.0|0|6.222522827189719|0|8871.0|0
0|2020-12-06|8319.0|0|552.0|0|6.222522827189719|0|8871.0|0
0|2020-12-07|8319.0|0|552.0|0|6.222522827189719|0|8871.0|0
0|2020-12-08|8319.0|0|552.0|0|6.222522827189719|0|8871.0|0
