|dates|Greenlee_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Greenlee_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Greenlee_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Greenlee_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Greenlee_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Greenlee_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Greenlee_Arizona_UnitedStates.TotalPopulation.data|Greenlee_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9498.0|0
