|dates|Washakie_Wyoming_UnitedStates.BLS_EmployedPopulation.data|Washakie_Wyoming_UnitedStates.BLS_EmployedPopulation.missing|Washakie_Wyoming_UnitedStates.BLS_UnemployedPopulation.data|Washakie_Wyoming_UnitedStates.BLS_UnemployedPopulation.missing|Washakie_Wyoming_UnitedStates.BLS_UnemploymentRate.data|Washakie_Wyoming_UnitedStates.BLS_UnemploymentRate.missing|Washakie_Wyoming_UnitedStates.BLS_LaborForcePopulation.data|Washakie_Wyoming_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-02|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-03|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-04|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-05|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-06|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-07|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-08|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-09|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-10|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-11|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-12|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-13|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-14|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-15|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-16|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-17|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-18|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-19|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-20|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-21|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-22|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-23|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-24|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-25|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-26|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-27|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-28|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-29|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-30|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-01-31|3771.0|0|195.0|0|4.9167927382753405|0|3966.0|0
0|2020-02-01|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-02|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-03|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-04|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-05|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-06|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-07|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-08|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-09|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-10|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-11|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-12|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-13|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-14|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-15|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-16|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-17|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-18|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-19|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-20|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-21|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-22|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-23|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-24|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-25|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-26|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-27|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-28|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-02-29|3736.0|0|212.0|0|5.369807497467072|0|3948.0|0
0|2020-03-01|3640.0|0|237.5|0|6.125080593165699|0|3877.5|0
0|2020-03-02|3640.0|0|237.5|0|6.125080593165699|0|3877.5|0
0|2020-03-03|3640.0|0|237.5|0|6.125080593165699|0|3877.5|0
0|2020-03-04|3640.0|0|237.5|0|6.125080593165699|0|3877.5|0
0|2020-03-05|3640.0|0|237.5|0|6.125080593165699|0|3877.5|0
0|2020-03-06|3640.0|0|237.5|0|6.125080593165699|0|3877.5|0
0|2020-03-07|3640.0|0|237.5|0|6.125080593165699|0|3877.5|0
