|dates|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Manatee_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Manatee_Florida_UnitedStates.TotalPopulation.data|Manatee_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|403253.0|0
