|dates|Anderson_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Anderson_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Anderson_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Anderson_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Anderson_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Anderson_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Anderson_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Anderson_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|88388.0|0|2574.5|0|2.8302872062663185|0|90962.5|0
0|2020-01-29|88388.0|0|2574.5|0|2.8302872062663185|0|90962.5|0
0|2020-01-30|88388.0|0|2574.5|0|2.8302872062663185|0|90962.5|0
0|2020-01-31|88388.0|0|2574.5|0|2.8302872062663185|0|90962.5|0
0|2020-02-01|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-02|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-03|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-04|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-05|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-06|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-07|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-08|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-09|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-10|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-11|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-12|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-13|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-14|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-15|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-16|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-17|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-18|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-19|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-20|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-21|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-22|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-23|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-24|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-25|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-26|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-27|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-28|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-02-29|88886.0|0|2615.5|0|2.8584230859603394|0|91501.5|0
0|2020-03-01|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-02|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-03|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-04|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-05|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-06|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-07|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-08|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-09|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-10|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-11|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-12|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-13|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-14|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-15|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-16|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-17|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-18|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-19|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-20|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-21|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-22|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-23|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-24|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-25|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-26|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-27|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-28|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-29|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-30|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-03-31|88729.0|0|2660.0|0|2.9106347591066757|0|91389.0|0
0|2020-04-01|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-02|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-03|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-04|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-05|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-06|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-07|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-08|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-09|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-10|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-11|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-12|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-13|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-14|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-15|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-16|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-17|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-18|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-19|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-20|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-21|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-22|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-23|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-24|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-25|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-26|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-27|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-28|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-29|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-04-30|80265.0|0|11044.5|0|12.095674601218931|0|91309.5|0
0|2020-05-01|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-02|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-03|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-04|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-05|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-06|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-07|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-08|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-09|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-10|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-11|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-12|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-13|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-14|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-15|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-16|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-17|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-18|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-19|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-20|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-21|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-22|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-23|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-24|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-25|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-26|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-27|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-28|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-29|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-30|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-05-31|79158.0|0|10638.0|0|11.846852866497395|0|89796.0|0
0|2020-06-01|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-02|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-03|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-04|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-05|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-06|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-07|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-08|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-09|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-10|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-11|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-12|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-13|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-14|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-15|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-16|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-17|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-18|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-19|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-20|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-21|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-22|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-23|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-24|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-25|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-26|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-27|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-28|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-29|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-06-30|84571.0|0|6969.0|0|7.613065326633166|0|91540.0|0
0|2020-07-01|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-02|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-03|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-04|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-05|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-06|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-07|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-08|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-09|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-10|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-11|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-12|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-13|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-14|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-15|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-16|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-17|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-18|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-19|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-20|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-21|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-22|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-23|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-24|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-25|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-26|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-27|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-28|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-29|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-30|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-07-31|86237.0|0|6739.0|0|7.248107038375495|0|92976.0|0
0|2020-08-01|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-02|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-03|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-04|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-05|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-06|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-07|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-08|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-09|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-10|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-11|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-12|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-13|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-14|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-15|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-16|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-17|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-18|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-19|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-20|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-21|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-22|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-23|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-24|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-25|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-26|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-27|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-28|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-29|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-30|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-08-31|87343.0|0|4536.0|0|4.936927916063518|0|91879.0|0
0|2020-09-01|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-02|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-03|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-04|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-05|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-06|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-07|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-08|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-09|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-10|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-11|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-12|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-13|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-14|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-15|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-16|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-17|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-18|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-19|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-20|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-21|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-22|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-23|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-24|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-25|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-26|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-27|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-28|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-29|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-09-30|87987.0|0|4191.0|0|4.54663802642713|0|92178.0|0
0|2020-10-01|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-02|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-03|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-04|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-05|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-06|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-07|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-08|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-09|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-10|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-11|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-12|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-13|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-14|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-15|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-16|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-17|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-18|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-19|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-20|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-21|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-22|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-23|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-24|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-25|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-26|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-27|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-28|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-29|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-30|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-10-31|88244.0|0|4195.0|0|4.538127846471728|0|92439.0|0
0|2020-11-01|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-02|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-03|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-04|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-05|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-06|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-07|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-08|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-09|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-10|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-11|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-12|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-13|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-14|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-15|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-16|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-17|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-18|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-19|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-20|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-21|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-22|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-23|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-24|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-25|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-26|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-27|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
0|2020-11-28|85041.0|0|4453.0|0|4.975752564417727|0|89494.0|0
