|dates|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pittsylvania_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Pittsylvania_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pittsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
