|dates|Rice_Kansas_UnitedStates.BLS_EmployedPopulation.data|Rice_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Rice_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Rice_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Rice_Kansas_UnitedStates.BLS_UnemploymentRate.data|Rice_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Rice_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Rice_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-24|4943.0|0|140.5|0|2.7638438083997245|0|5083.5|0
0|2020-01-25|4943.0|0|140.5|0|2.7638438083997245|0|5083.5|0
0|2020-01-26|4943.0|0|140.5|0|2.7638438083997245|0|5083.5|0
0|2020-01-27|4943.0|0|140.5|0|2.7638438083997245|0|5083.5|0
0|2020-01-28|4943.0|0|140.5|0|2.7638438083997245|0|5083.5|0
0|2020-01-29|4943.0|0|140.5|0|2.7638438083997245|0|5083.5|0
0|2020-01-30|4943.0|0|140.5|0|2.7638438083997245|0|5083.5|0
0|2020-01-31|4943.0|0|140.5|0|2.7638438083997245|0|5083.5|0
0|2020-02-01|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-02|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-03|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-04|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-05|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-06|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-07|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-08|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-09|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-10|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-11|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-12|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-13|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-14|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-15|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-16|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-17|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-18|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-19|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-20|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-21|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-22|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-23|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-24|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-25|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-26|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-27|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-28|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-02-29|4971.5|0|130.0|0|2.548270116632363|0|5101.5|0
0|2020-03-01|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-02|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-03|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-04|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-05|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-06|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-07|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-08|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-09|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-10|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-11|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-12|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-13|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-14|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-15|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-16|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-17|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-18|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-19|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-20|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-21|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-22|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-23|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-24|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-25|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-26|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-27|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-28|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-29|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-30|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-03-31|5074.5|0|141.0|0|2.7034800115041704|0|5215.5|0
0|2020-04-01|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-02|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-03|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-04|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-05|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-06|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-07|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-08|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-09|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-10|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-11|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-12|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-13|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-14|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-15|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-16|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-17|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-18|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-19|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-20|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-21|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-22|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-23|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-24|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-25|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-26|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-27|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-28|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-29|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-04-30|4683.5|0|376.5|0|7.440711462450593|0|5060.0|0
0|2020-05-01|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-02|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-03|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-04|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-05|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-06|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-07|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-08|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-09|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-10|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-11|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-12|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-13|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-14|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-15|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-16|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-17|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-18|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-19|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-20|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-21|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-22|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-23|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-24|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-25|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-26|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-27|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-28|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-29|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-30|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-05-31|4725.0|0|282.0|0|5.632115038945476|0|5007.0|0
0|2020-06-01|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-02|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-03|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-04|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-05|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-06|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-07|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-08|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-09|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-10|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-11|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-12|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-13|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-14|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-15|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-16|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-17|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-18|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-19|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-20|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-21|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-22|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-23|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-24|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-25|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-26|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-27|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-28|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-29|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-06-30|4850.0|0|226.0|0|4.4523246650906225|0|5076.0|0
0|2020-07-01|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-02|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-03|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-04|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-05|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-06|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-07|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-08|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-09|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-10|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-11|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-12|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-13|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-14|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-15|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-16|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-17|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-18|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-19|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-20|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-21|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-22|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-23|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-24|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-25|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-26|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-27|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-28|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-29|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-30|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-07-31|4982.0|0|301.0|0|5.697520348286958|0|5283.0|0
0|2020-08-01|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-02|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-03|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-04|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-05|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-06|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-07|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-08|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-09|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-10|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-11|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-12|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-13|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-14|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-15|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-16|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-17|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-18|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-19|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-20|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-21|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-22|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-23|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-24|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-25|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-26|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-27|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-28|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-29|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-30|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-08-31|4838.0|0|232.0|0|4.575936883629192|0|5070.0|0
0|2020-09-01|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-02|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-03|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-04|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-05|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-06|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-07|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-08|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-09|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-10|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-11|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-12|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-13|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-14|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-15|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-16|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-17|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-18|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-19|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-20|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-21|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-22|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-23|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-24|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-25|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-26|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-27|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-28|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-29|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-09-30|4865.0|0|202.0|0|3.9865798302743243|0|5067.0|0
0|2020-10-01|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-02|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-03|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-04|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-05|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-06|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-07|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-08|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-09|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-10|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-11|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-12|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-13|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-14|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-15|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-16|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-17|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-18|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-19|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-20|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-21|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-22|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-23|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-24|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-25|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-26|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-27|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-28|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-29|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-30|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-10-31|5014.0|0|159.0|0|3.073651652812681|0|5173.0|0
0|2020-11-01|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-02|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-03|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-04|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-05|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-06|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-07|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-08|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-09|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-10|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-11|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-12|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-13|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-14|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-15|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-16|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-17|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-18|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-19|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-20|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-21|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-22|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-23|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-24|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-25|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-26|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-27|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-28|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-29|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-11-30|5041.0|0|175.0|0|3.3550613496932513|0|5216.0|0
0|2020-12-01|5028.0|0|176.0|0|3.3820138355111453|0|5204.0|0
0|2020-12-02|5028.0|0|176.0|0|3.3820138355111453|0|5204.0|0
0|2020-12-03|5028.0|0|176.0|0|3.3820138355111453|0|5204.0|0
0|2020-12-04|5028.0|0|176.0|0|3.3820138355111453|0|5204.0|0
0|2020-12-05|5028.0|0|176.0|0|3.3820138355111453|0|5204.0|0
0|2020-12-06|5028.0|0|176.0|0|3.3820138355111453|0|5204.0|0
