|dates|Caroline_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Caroline_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Caroline_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Caroline_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Caroline_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Caroline_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Caroline_Maryland_UnitedStates.TotalPopulation.data|Caroline_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|33406.0|0
