|dates|Lubbock_Texas_UnitedStates.BLS_EmployedPopulation.data|Lubbock_Texas_UnitedStates.BLS_EmployedPopulation.missing|Lubbock_Texas_UnitedStates.BLS_UnemployedPopulation.data|Lubbock_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Lubbock_Texas_UnitedStates.BLS_UnemploymentRate.data|Lubbock_Texas_UnitedStates.BLS_UnemploymentRate.missing|Lubbock_Texas_UnitedStates.BLS_LaborForcePopulation.data|Lubbock_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-02|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-03|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-04|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-05|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-06|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-07|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-08|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-09|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-10|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-11|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-12|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-13|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-14|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-15|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-16|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-17|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-18|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-19|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-20|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-21|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-22|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-23|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-24|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-25|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-26|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-27|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-28|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-29|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-30|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-01-31|153474.0|0|4568.5|0|2.8906781403736335|0|158042.5|0
0|2020-02-01|154916.0|0|4340.0|0|2.725172050032652|0|159256.0|0
0|2020-02-02|154916.0|0|4340.0|0|2.725172050032652|0|159256.0|0
0|2020-02-03|154916.0|0|4340.0|0|2.725172050032652|0|159256.0|0
0|2020-02-04|154916.0|0|4340.0|0|2.725172050032652|0|159256.0|0
0|2020-02-05|154916.0|0|4340.0|0|2.725172050032652|0|159256.0|0
