|dates|Story_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Story_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Story_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Story_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Story_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Story_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Story_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Story_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
