|dates|Penobscot_Maine_UnitedStates.BLS_EmployedPopulation.data|Penobscot_Maine_UnitedStates.BLS_EmployedPopulation.missing|Penobscot_Maine_UnitedStates.BLS_UnemployedPopulation.data|Penobscot_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Penobscot_Maine_UnitedStates.BLS_UnemploymentRate.data|Penobscot_Maine_UnitedStates.BLS_UnemploymentRate.missing|Penobscot_Maine_UnitedStates.BLS_LaborForcePopulation.data|Penobscot_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-06|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-07|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-08|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-09|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-10|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-11|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-12|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-13|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-14|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-15|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-16|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-17|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-18|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-19|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-20|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-21|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-22|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-23|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-24|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-25|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-26|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-27|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-28|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-02-29|74381.0|0|3164.0|0|4.0802114901025215|0|77545.0|0
0|2020-03-01|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-02|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-03|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-04|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-05|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-06|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-07|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-08|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-09|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-10|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-11|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-12|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-13|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-14|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-15|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-16|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-17|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-18|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-19|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-20|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-21|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-22|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-23|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-24|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-25|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-26|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-27|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-28|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-29|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-30|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-03-31|74581.0|0|3217.0|0|4.135067739530579|0|77798.0|0
0|2020-04-01|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-02|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-03|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-04|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-05|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-06|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-07|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-08|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-09|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-10|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-11|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-12|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-13|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-14|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-15|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-16|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-17|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-18|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-19|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-20|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-21|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-22|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-23|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-24|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-25|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-26|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-27|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-28|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-29|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-04-30|66247.5|0|7503.0|0|10.173490349217971|0|73750.5|0
0|2020-05-01|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-02|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-03|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-04|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-05|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-06|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-07|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-08|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-09|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-10|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-11|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-12|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-13|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-14|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-15|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-16|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-17|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-18|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-19|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-20|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-21|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-22|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-23|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-24|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-25|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-26|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-27|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-28|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-29|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-30|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-05-31|67863.0|0|6529.0|0|8.776481342079794|0|74392.0|0
0|2020-06-01|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-02|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-03|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-04|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-05|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-06|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-07|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-08|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-09|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-10|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-11|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-12|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-13|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-14|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-15|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-16|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-17|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-18|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-19|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-20|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-21|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-22|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-23|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-24|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-25|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-26|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-27|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-28|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-29|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-06-30|69847.0|0|3628.0|0|4.937733923103096|0|73475.0|0
0|2020-07-01|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-02|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-03|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-04|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-05|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-06|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-07|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-08|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-09|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-10|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-11|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-12|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-13|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-14|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-15|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-16|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-17|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-18|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-19|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-20|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-21|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-22|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-23|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-24|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-25|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-26|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-27|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-28|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-29|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-30|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-07-31|69592.0|0|6185.0|0|8.162107235704765|0|75777.0|0
0|2020-08-01|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-02|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-03|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-04|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-05|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-06|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-07|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-08|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-09|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-10|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-11|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-12|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-13|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-14|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-15|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-16|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-17|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-18|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-19|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-20|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-21|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-22|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-23|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-24|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-25|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-26|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-27|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-28|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-29|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-30|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-08-31|70558.0|0|3121.0|0|4.235942398783914|0|73679.0|0
0|2020-09-01|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-02|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-03|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-04|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-05|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-06|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-07|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-08|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-09|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-10|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-11|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-12|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-13|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-14|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-15|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-16|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-17|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-18|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-19|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-20|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-21|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-22|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-23|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-24|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-25|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-26|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-27|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-28|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-29|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-09-30|70456.0|0|2831.0|0|3.86289519287186|0|73287.0|0
0|2020-10-01|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-02|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-03|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-04|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-05|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-06|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-07|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-08|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-09|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-10|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-11|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-12|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-13|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-14|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-15|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-16|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-17|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-18|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-19|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-20|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-21|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-22|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-23|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-24|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-25|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-26|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-27|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-28|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-29|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-30|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-10-31|71300.0|0|3008.0|0|4.048016364321473|0|74308.0|0
0|2020-11-01|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-02|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-03|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-04|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-05|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-06|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-07|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-08|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-09|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-10|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-11|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-12|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-13|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-14|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-15|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-16|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-17|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-18|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-19|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-20|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-21|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-22|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-23|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-24|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-25|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-26|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-27|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-28|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-29|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
0|2020-11-30|70500.0|0|3254.0|0|4.411964096862543|0|73754.0|0
