|dates|Forrest_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Forrest_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Forrest_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Forrest_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Forrest_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Forrest_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Forrest_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Forrest_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
