|dates|Mono_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mono_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mono_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mono_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mono_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mono_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mono_California_UnitedStates.TotalPopulation.data|Mono_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14444.0|0
