|dates|Ector_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ector_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ector_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ector_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ector_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ector_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ector_Texas_UnitedStates.TotalPopulation.data|Ector_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|166223.0|0
