|dates|Miami_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Miami_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Miami_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Miami_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Miami_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Miami_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Miami_Kansas_UnitedStates.TotalPopulation.data|Miami_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|34237.0|0
