|dates|Powhatan_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Powhatan_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Powhatan_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Powhatan_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Powhatan_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Powhatan_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Powhatan_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Powhatan_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
