|dates|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bossier_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bossier_Louisiana_UnitedStates.TotalPopulation.data|Bossier_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|127039.0|0
