|dates|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Volusia_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Volusia_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
