|dates|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pueblo_Colorado_UnitedStates.TotalPopulation.data|Pueblo_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|168424.0|0
