|dates|Leon_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Leon_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Leon_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Leon_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Leon_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Leon_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Leon_Florida_UnitedStates.TotalPopulation.data|Leon_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|293582.0|0
