|dates|Thurston_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Thurston_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Thurston_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Thurston_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Thurston_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Thurston_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Thurston_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Thurston_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
