|dates|Martin_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Martin_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Martin_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Martin_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Martin_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Martin_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Martin_Indiana_UnitedStates.TotalPopulation.data|Martin_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10255.0|0
