|dates|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LakeandPeninsula_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|LakeandPeninsula_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
