|dates|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Labette_Kansas_UnitedStates.TotalPopulation.data|Labette_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19618.0|0
