|dates|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bonner_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Bonner_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
