|dates|Torrance_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Torrance_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Torrance_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Torrance_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Torrance_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Torrance_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Torrance_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Torrance_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
