|dates|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LosAlamos_NewMexico_UnitedStates.TotalPopulation.data|LosAlamos_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19369.0|0
