|dates|Garza_Texas_UnitedStates.BLS_EmployedPopulation.data|Garza_Texas_UnitedStates.BLS_EmployedPopulation.missing|Garza_Texas_UnitedStates.BLS_UnemployedPopulation.data|Garza_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Garza_Texas_UnitedStates.BLS_UnemploymentRate.data|Garza_Texas_UnitedStates.BLS_UnemploymentRate.missing|Garza_Texas_UnitedStates.BLS_LaborForcePopulation.data|Garza_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-25|2017.5|0|94.0|0|4.4518115084063465|0|2111.5|0
0|2020-03-26|2017.5|0|94.0|0|4.4518115084063465|0|2111.5|0
0|2020-03-27|2017.5|0|94.0|0|4.4518115084063465|0|2111.5|0
0|2020-03-28|2017.5|0|94.0|0|4.4518115084063465|0|2111.5|0
0|2020-03-29|2017.5|0|94.0|0|4.4518115084063465|0|2111.5|0
0|2020-03-30|2017.5|0|94.0|0|4.4518115084063465|0|2111.5|0
0|2020-03-31|2017.5|0|94.0|0|4.4518115084063465|0|2111.5|0
0|2020-04-01|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-02|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-03|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-04|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-05|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-06|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-07|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-08|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-09|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-10|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-11|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-12|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-13|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-14|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-15|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-16|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-17|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-18|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-19|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-20|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-21|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-22|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-23|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-24|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-25|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-26|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-27|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-28|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-29|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-04-30|1734.5|0|153.0|0|8.105960264900663|0|1887.5|0
0|2020-05-01|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-02|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-03|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-04|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-05|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-06|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-07|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-08|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-09|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-10|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-11|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-12|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-13|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-14|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-15|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-16|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-17|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-18|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-19|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-20|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-21|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-22|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-23|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-24|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-25|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-26|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-27|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-28|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-29|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-30|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-05-31|1743.0|0|186.0|0|9.64230171073095|0|1929.0|0
0|2020-06-01|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-02|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-03|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-04|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-05|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-06|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-07|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-08|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-09|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-10|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-11|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-12|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-13|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-14|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-15|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-16|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-17|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-18|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-19|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-20|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-21|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-22|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-23|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-24|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-25|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-26|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-27|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-28|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-29|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-06-30|1811.0|0|194.0|0|9.675810473815462|0|2005.0|0
0|2020-07-01|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-02|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-03|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-04|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-05|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-06|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-07|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-08|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-09|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-10|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-11|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-12|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-13|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-14|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-15|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-16|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-17|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-18|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-19|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-20|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-21|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-22|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-23|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-24|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-25|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-26|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-27|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-28|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-29|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-30|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-07-31|1849.0|0|180.0|0|8.871365204534253|0|2029.0|0
0|2020-08-01|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-02|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-03|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-04|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-05|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-06|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-07|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-08|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-09|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-10|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-11|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-12|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-13|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-14|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-15|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-16|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-17|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-18|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-19|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-20|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-21|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-22|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-23|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-24|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-25|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-26|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-27|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-28|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-29|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-30|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-08-31|1945.0|0|139.0|0|6.669865642994242|0|2084.0|0
0|2020-09-01|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-02|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-03|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-04|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-05|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-06|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-07|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-08|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-09|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-10|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-11|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-12|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-13|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-14|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-15|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-16|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-17|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-18|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-19|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-20|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-21|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-22|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-23|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-24|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-25|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-26|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-27|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-28|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-29|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-09-30|1869.0|0|156.0|0|7.703703703703703|0|2025.0|0
0|2020-10-01|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-02|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-03|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-04|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-05|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-06|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-07|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-08|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-09|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-10|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-11|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-12|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-13|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-14|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-15|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-16|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-17|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-18|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-19|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-20|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-21|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-22|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-23|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-24|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-25|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-26|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-27|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-28|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-29|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-30|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-10-31|1903.0|0|139.0|0|6.807051909892262|0|2042.0|0
0|2020-11-01|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-02|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-03|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-04|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-05|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-06|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-07|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-08|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-09|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-10|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-11|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-12|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-13|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-14|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-15|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-16|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-17|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-18|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-19|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-20|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-21|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-22|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-23|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-24|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-25|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-26|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-27|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-28|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-29|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-11-30|1859.0|0|145.0|0|7.235528942115768|0|2004.0|0
0|2020-12-01|1877.0|0|127.0|0|6.3373253493013975|0|2004.0|0
0|2020-12-02|1877.0|0|127.0|0|6.3373253493013975|0|2004.0|0
0|2020-12-03|1877.0|0|127.0|0|6.3373253493013975|0|2004.0|0
0|2020-12-04|1877.0|0|127.0|0|6.3373253493013975|0|2004.0|0
0|2020-12-05|1877.0|0|127.0|0|6.3373253493013975|0|2004.0|0
0|2020-12-06|1877.0|0|127.0|0|6.3373253493013975|0|2004.0|0
0|2020-12-07|1877.0|0|127.0|0|6.3373253493013975|0|2004.0|0
0|2020-12-08|1877.0|0|127.0|0|6.3373253493013975|0|2004.0|0
