|dates|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wright_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wright_Iowa_UnitedStates.TotalPopulation.data|Wright_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12562.0|0
