|dates|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofWY_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|OutofWY_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
