|dates|Windham_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Windham_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Windham_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Windham_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Windham_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Windham_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Windham_Vermont_UnitedStates.TotalPopulation.data|Windham_Vermont_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42222.0|0
