|dates|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chilton_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Chilton_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chilton_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
